provider_id,provider_name,provider_city,provider_state,provider_zip_code,apc,apc_desc,capc_services,average_medicare_allowed_amount,CBSA
180024,Spring View Hospital,Lebanon,KY,40033,5114,Level 4 Musculoskeletal Procedures,19,4485.7,15820
180025,Flaget Memorial Hospital,Bardstown,KY,40004,5114,Level 4 Musculoskeletal Procedures,59,4678.2,12680
180027,Murray-Calloway County Hospital,Murray,KY,42071,5114,Level 4 Musculoskeletal Procedures,34,4380.58,32460
180027,Murray-Calloway County Hospital,Murray,KY,42071,5114,Level 4 Musculoskeletal Procedures,34,4380.58,34660
180029,Hazard Arh Regional Medical Center,Hazard,KY,41701,5114,Level 4 Musculoskeletal Procedures,20,4409.13,99999
180035,St Elizabeth Medical Center North,Edgewood,KY,41017,5114,Level 4 Musculoskeletal Procedures,223,4741.05,17140
180036,Our Lady Of Bellefonte Hospital,Ashland,KY,41101,5114,Level 4 Musculoskeletal Procedures,66,4531.22,26580
180038,Owensboro Health Regional Hospital,Owensboro,KY,42303,5114,Level 4 Musculoskeletal Procedures,220,4717.21,36980
180040,Jewish Hospital & St Mary's Healthcare,Louisville,KY,40202,5114,Level 4 Musculoskeletal Procedures,295,4711.41,31140
180043,Memorial Hospital,Manchester,KY,40962,5114,Level 4 Musculoskeletal Procedures,14,5123.79,30940
180043,Memorial Hospital,Manchester,KY,40962,5114,Level 4 Musculoskeletal Procedures,14,5123.79,99999
180044,Pikeville Medical Center,Pikeville,KY,41501,5114,Level 4 Musculoskeletal Procedures,151,4839.11,99999
180045,St Elizabeth Florence,Florence,KY,41042,5114,Level 4 Musculoskeletal Procedures,74,4794.59,17140
180048,Ephraim Mcdowell Regional Medical Center,Danville,KY,40422,5114,Level 4 Musculoskeletal Procedures,46,4392.81,19220
180049,Baptist Health Richmond,Richmond,KY,40475,5114,Level 4 Musculoskeletal Procedures,35,4675.21,40080
180051,Jennie Stuart Medical Center,Hopkinsville,KY,42240,5114,Level 4 Musculoskeletal Procedures,65,4745.36,99999
180051,Jennie Stuart Medical Center,Hopkinsville,KY,42240,5114,Level 4 Musculoskeletal Procedures,65,4745.36,17300
180056,Methodist Hospital,Henderson,KY,42420,5114,Level 4 Musculoskeletal Procedures,11,4832.83,21780
180064,Saint Joseph Mount Sterling,Mount Sterling,KY,40353,5114,Level 4 Musculoskeletal Procedures,17,4122.2,30460
180064,Saint Joseph Mount Sterling,Mount Sterling,KY,40353,5114,Level 4 Musculoskeletal Procedures,17,4122.2,34460
180067,University Of Kentucky Hospital,Lexington,KY,40536,5114,Level 4 Musculoskeletal Procedures,117,4571.14,30460
180069,Tug Valley Arh Regional Medical Center,South Williamson,KY,41503,5114,Level 4 Musculoskeletal Procedures,13,4297.3,99999
180070,Twin Lakes Regional Medical Center,Leitchfield,KY,42754,5114,Level 4 Musculoskeletal Procedures,15,4247.44,99999
180070,Twin Lakes Regional Medical Center,Leitchfield,KY,42754,5114,Level 4 Musculoskeletal Procedures,15,4247.44,14540
180079,Harrison Memorial Hospital,Cynthiana,KY,41031,5114,Level 4 Musculoskeletal Procedures,13,4569.97,30460
180079,Harrison Memorial Hospital,Cynthiana,KY,41031,5114,Level 4 Musculoskeletal Procedures,13,4569.97,99999
180080,Baptist Health Corbin,Corbin,KY,40701,5114,Level 4 Musculoskeletal Procedures,18,4485.7,30940
180087,Taylor Regional Hospital,Campbellsville,KY,42718,5114,Level 4 Musculoskeletal Procedures,18,4485.7,15820
180087,Taylor Regional Hospital,Campbellsville,KY,42718,5114,Level 4 Musculoskeletal Procedures,18,4485.7,99999
180087,Taylor Regional Hospital,Campbellsville,KY,42718,5114,Level 4 Musculoskeletal Procedures,18,4485.7,21060
180088,Norton Hospital / Norton Healthcare Pavilion / Nor,Louisville,KY,40202,5114,Level 4 Musculoskeletal Procedures,407,4698.06,31140
180092,Clark Regional Medical Center,Winchester,KY,40391,5114,Level 4 Musculoskeletal Procedures,49,4791.01,34460
180092,Clark Regional Medical Center,Winchester,KY,40391,5114,Level 4 Musculoskeletal Procedures,49,4791.01,30460
180093,Baptist Health Madisonville,Madisonville,KY,42431,5114,Level 4 Musculoskeletal Procedures,70,4640.13,31580
180101,Georgetown Community Hospital,Georgetown,KY,40324,5114,Level 4 Musculoskeletal Procedures,26,4571.07,30460
180102,Lourdes Hospital,Paducah,KY,42003,5114,Level 4 Musculoskeletal Procedures,90,4440.81,32460
180102,Lourdes Hospital,Paducah,KY,42003,5114,Level 4 Musculoskeletal Procedures,90,4440.81,99999
180102,Lourdes Hospital,Paducah,KY,42003,5114,Level 4 Musculoskeletal Procedures,90,4440.81,37140
180103,Baptist Health Lexington,Lexington,KY,40503,5114,Level 4 Musculoskeletal Procedures,274,4750.66,30460
180104,Baptist Health Paducah,Paducah,KY,42003,5114,Level 4 Musculoskeletal Procedures,80,4475.83,32460
180104,Baptist Health Paducah,Paducah,KY,42003,5114,Level 4 Musculoskeletal Procedures,80,4475.83,99999
180104,Baptist Health Paducah,Paducah,KY,42003,5114,Level 4 Musculoskeletal Procedures,80,4475.83,37140
180116,Jackson Purchase Medical Center,Mayfield,KY,42066,5114,Level 4 Musculoskeletal Procedures,70,4469.39,99999
180116,Jackson Purchase Medical Center,Mayfield,KY,42066,5114,Level 4 Musculoskeletal Procedures,70,4469.39,32460
180116,Jackson Purchase Medical Center,Mayfield,KY,42066,5114,Level 4 Musculoskeletal Procedures,70,4469.39,34660
180124,Tristar Greenview Regional Hospital,Bowling Green,KY,42104,5114,Level 4 Musculoskeletal Procedures,170,4786.56,99999
180124,Tristar Greenview Regional Hospital,Bowling Green,KY,42104,5114,Level 4 Musculoskeletal Procedures,170,4786.56,14540
180127,Frankfort Regional Medical Center,Frankfort,KY,40601,5114,Level 4 Musculoskeletal Procedures,36,4900.03,31140
180127,Frankfort Regional Medical Center,Frankfort,KY,40601,5114,Level 4 Musculoskeletal Procedures,36,4900.03,23180
180127,Frankfort Regional Medical Center,Frankfort,KY,40601,5114,Level 4 Musculoskeletal Procedures,36,4900.03,30460
180130,Baptist Health Louisville,Louisville,KY,40207,5114,Level 4 Musculoskeletal Procedures,318,4664.45,31140
180132,Lake Cumberland Regional Hospital,Somerset,KY,42503,5114,Level 4 Musculoskeletal Procedures,135,5003.87,43700
180138,Baptist Health La Grange,La Grange,KY,40031,5114,Level 4 Musculoskeletal Procedures,24,4466.76,31140
180141,University Of Louisville Hospital,Louisville,KY,40202,5114,Level 4 Musculoskeletal Procedures,32,4546.17,31140
180143,Saint Joseph East,Lexington,KY,40509,5114,Level 4 Musculoskeletal Procedures,92,4792.31,30460
190002,Lafayette General Medical Center,Lafayette,LA,70503,5114,Level 4 Musculoskeletal Procedures,91,4272.74,29180
190004,Thibodaux Regional Medical Center,Thibodaux,LA,70301,5114,Level 4 Musculoskeletal Procedures,49,4431.39,26380
190004,Thibodaux Regional Medical Center,Thibodaux,LA,70301,5114,Level 4 Musculoskeletal Procedures,49,4431.39,12940
190005,University Medical Center New Orleans,New Orleans,LA,70112,5114,Level 4 Musculoskeletal Procedures,17,4580.34,35380
190007,Natchitoches Regional Medical Center,Natchitoches,LA,71457,5114,Level 4 Musculoskeletal Procedures,15,4583.3,99999
190007,Natchitoches Regional Medical Center,Natchitoches,LA,71457,5114,Level 4 Musculoskeletal Procedures,15,4583.3,35060
190008,Terrebonne General Medical Center,Houma,LA,70360,5114,Level 4 Musculoskeletal Procedures,117,4517.96,26380
190013,West Calcasieu Cameron Hospital,Sulphur,LA,70663,5114,Level 4 Musculoskeletal Procedures,52,4398.47,29340
190014,Teche Regional Medical Center,Morgan City,LA,70380,5114,Level 4 Musculoskeletal Procedures,11,4766.55,34020
190014,Teche Regional Medical Center,Morgan City,LA,70380,5114,Level 4 Musculoskeletal Procedures,11,4766.55,12940
190014,Teche Regional Medical Center,Morgan City,LA,70380,5114,Level 4 Musculoskeletal Procedures,11,4766.55,29180
190015,"North Oaks Medical Center, L L C",Hammond,LA,70403,5114,Level 4 Musculoskeletal Procedures,32,4425.78,12940
190015,"North Oaks Medical Center, L L C",Hammond,LA,70403,5114,Level 4 Musculoskeletal Procedures,32,4425.78,25220
190017,Opelousas General Health System,Opelousas,LA,70570,5114,Level 4 Musculoskeletal Procedures,52,4407.76,99999
190017,Opelousas General Health System,Opelousas,LA,70570,5114,Level 4 Musculoskeletal Procedures,52,4407.76,36660
190020,Lane Regional Medical Center,Zachary,LA,70791,5114,Level 4 Musculoskeletal Procedures,28,4365.55,12940
190026,Rapides Regional Medical Center,Alexandria,LA,71301,5114,Level 4 Musculoskeletal Procedures,29,4359.16,10780
190027,Christus St Patrick Hospital,Lake Charles,LA,70601,5114,Level 4 Musculoskeletal Procedures,186,4206.91,29340
190036,Ochsner Medical Center,New Orleans,LA,70121,5114,Level 4 Musculoskeletal Procedures,225,4434.39,35380
190039,West Jefferson Medical Center,Marrero,LA,70072,5114,Level 4 Musculoskeletal Procedures,43,4498.88,35380
190040,Slidell Memorial Hospital,Slidell,LA,70458,5114,Level 4 Musculoskeletal Procedures,44,4414.46,35380
190041,Christus Health Shreveport - Bossier,Shreveport,LA,71105,5114,Level 4 Musculoskeletal Procedures,54,4747.38,43340
190044,Acadia General Hospital,Crowley,LA,70526,5114,Level 4 Musculoskeletal Procedures,19,4427.95,29180
190045,St Tammany Parish Hospital,Covington,LA,70433,5114,Level 4 Musculoskeletal Procedures,85,4408.6,35380
190046,Touro Infirmary,New Orleans,LA,70115,5114,Level 4 Musculoskeletal Procedures,99,4543.49,35380
190053,Jennings American Legion Hospital,Jennings,LA,70546,5114,Level 4 Musculoskeletal Procedures,40,4361.16,29180
190053,Jennings American Legion Hospital,Jennings,LA,70546,5114,Level 4 Musculoskeletal Procedures,40,4361.16,27660
190054,Iberia General Hospital And Medical Center,New Iberia,LA,70562,5114,Level 4 Musculoskeletal Procedures,39,4427.76,29180
190060,Lake Charles Memorial Hospital,Lake Charles,LA,70601,5114,Level 4 Musculoskeletal Procedures,166,4388.31,29340
190064,Our Lady Of The Lake Regional Medical Center,Baton Rouge,LA,70808,5114,Level 4 Musculoskeletal Procedures,43,4493.41,12940
190065,Baton Rouge General Medical Center,Baton Rouge,LA,70806,5114,Level 4 Musculoskeletal Procedures,22,4055.57,12940
190086,Northern Louisiana Medical Center,Ruston,LA,71270,5114,Level 4 Musculoskeletal Procedures,29,4674.33,40820
190086,Northern Louisiana Medical Center,Ruston,LA,71270,5114,Level 4 Musculoskeletal Procedures,29,4674.33,99999
190098,University Health Shreveport,Shreveport,LA,71103,5114,Level 4 Musculoskeletal Procedures,31,4889.0,43340
190102,"Our Lady Of Lourdes Regional Medical Center, Inc",Lafayette,LA,70508,5114,Level 4 Musculoskeletal Procedures,59,4427.76,29180
190111,Willis Knighton Medical Center,Shreveport,LA,71103,5114,Level 4 Musculoskeletal Procedures,228,4820.6,43340
190125,St Francis Medical Center,Monroe,LA,71201,5114,Level 4 Musculoskeletal Procedures,59,4421.28,33740
190128,Woman's Hospital,Baton Rouge,LA,70817,5114,Level 4 Musculoskeletal Procedures,11,4493.67,12940
190144,Minden Medical Center,Minden,LA,71055,5114,Level 4 Musculoskeletal Procedures,25,4733.14,99999
190144,Minden Medical Center,Minden,LA,71055,5114,Level 4 Musculoskeletal Procedures,25,4733.14,33380
190146,East Jefferson General Hospital,Metairie,LA,70006,5114,Level 4 Musculoskeletal Procedures,90,4554.94,35380
190160,Glenwood Regional Medical Center,West Monroe,LA,71291,5114,Level 4 Musculoskeletal Procedures,17,4421.27,33740
190167,Mercy Regional Medical Center,Ville Platte,LA,70586,5114,Level 4 Musculoskeletal Procedures,20,4482.31,36660
190167,Mercy Regional Medical Center,Ville Platte,LA,70586,5114,Level 4 Musculoskeletal Procedures,20,4482.31,99999
190176,Tulane Medical Center,New Orleans,LA,70112,5114,Level 4 Musculoskeletal Procedures,97,4542.75,35380
190183,Leonard J Chabert Medical Center,Houma,LA,70363,5114,Level 4 Musculoskeletal Procedures,16,3853.44,26380
190201,Christus Lake Area Hospital,Lake Charles,LA,70605,5114,Level 4 Musculoskeletal Procedures,18,4203.92,29340
190202,Ochsner Medical Center - Baton Rouge,Baton Rouge,LA,70816,5114,Level 4 Musculoskeletal Procedures,24,4195.07,12940
190204,"Ochsner Medical Center - Northshore, L L C",Slidell,LA,70461,5114,Level 4 Musculoskeletal Procedures,58,4415.01,35380
190236,Willis Knighton Bossier Health Center,Bossier City,LA,71111,5114,Level 4 Musculoskeletal Procedures,49,4809.45,43340
190242,St Elizabeth Hospital,Gonzales,LA,70737,5114,Level 4 Musculoskeletal Procedures,38,4580.55,12940
190245,Monroe Surgical Hospital,Monroe,LA,71201,5114,Level 4 Musculoskeletal Procedures,43,4421.28,33740
190246,P & S Surgical Hospital,Monroe,LA,71201,5114,Level 4 Musculoskeletal Procedures,22,4421.27,33740
190251,Surgical Specialty Center Of Baton Rouge,Baton Rouge,LA,70810,5114,Level 4 Musculoskeletal Procedures,214,4348.75,12940
190255,Park Place Surgical Hospital,Lafayette,LA,70508,5114,Level 4 Musculoskeletal Procedures,167,4292.61,29180
190256,Sterling Surgical Hospital,Slidell,LA,70458,5114,Level 4 Musculoskeletal Procedures,42,4455.78,35380
190259,Lafayette Surgical Specialty Hospital,Lafayette,LA,70508,5114,Level 4 Musculoskeletal Procedures,119,4380.4,29180
190266,The Spine Hospital Of Louisiana,Baton Rouge,LA,70810,5114,Level 4 Musculoskeletal Procedures,115,4434.39,12940
190267,Fairway Medical Center,Covington,LA,70433,5114,Level 4 Musculoskeletal Procedures,77,4532.95,35380
190268,Lafayette General Surgical Hospital,Lafayette,LA,70503,5114,Level 4 Musculoskeletal Procedures,136,4276.0,29180
190270,Southern Surgical Hospital,Slidell,LA,70458,5114,Level 4 Musculoskeletal Procedures,36,4516.72,35380
190274,Ochsner Medical Center-Kenner,Kenner,LA,70065,5114,Level 4 Musculoskeletal Procedures,47,4580.4,35380
190278,Specialists Hospital Shreveport,Shreveport,LA,71101,5114,Level 4 Musculoskeletal Procedures,373,4788.28,43340
190297,Doctors Hospital At Deer Creek L L C,Leesville,LA,71446,5114,Level 4 Musculoskeletal Procedures,54,4216.4,22860
190298,Central Louisiana Surgical Hospital,Alexandria,LA,71301,5114,Level 4 Musculoskeletal Procedures,193,4452.37,10780
190302,"Omega Hospital, Llc",Metairie,LA,70002,5114,Level 4 Musculoskeletal Procedures,15,4488.76,35380
190303,Cypress Pointe Surgical Hospital,Hammond,LA,70403,5114,Level 4 Musculoskeletal Procedures,67,4565.88,12940
190303,Cypress Pointe Surgical Hospital,Hammond,LA,70403,5114,Level 4 Musculoskeletal Procedures,67,4565.88,25220
200001,St Joseph Hospital,Bangor,ME,04401,5114,Level 4 Musculoskeletal Procedures,170,5171.33,12620
200008,Mercy Hospital,Portland,ME,04101,5114,Level 4 Musculoskeletal Procedures,277,5139.36,38860
200009,Maine Medical Center,Portland,ME,04102,5114,Level 4 Musculoskeletal Procedures,495,5109.94,38860
200018,Aroostook Medical Center,Presque Isle,ME,04769,5114,Level 4 Musculoskeletal Procedures,29,4679.91,99999
200019,Southern Maine Health Care,Biddeford,ME,04005,5114,Level 4 Musculoskeletal Procedures,81,5193.11,38860
200020,York Hospital,York,ME,03909,5114,Level 4 Musculoskeletal Procedures,46,5244.75,38860
200021,Mid Coast Hospital,Brunswick,ME,04011,5114,Level 4 Musculoskeletal Procedures,64,5244.69,38860
200024,Central Maine Medical Center,Lewiston,ME,04240,5114,Level 4 Musculoskeletal Procedures,65,4979.73,30340
200031,Cary Medical Center,Caribou,ME,04736,5114,Level 4 Musculoskeletal Procedures,15,4679.91,99999
200033,Eastern Maine Medical Center,Bangor,ME,04401,5114,Level 4 Musculoskeletal Procedures,179,5057.07,12620
200034,St Marys Regional Medical Center,Lewiston,ME,04243,5114,Level 4 Musculoskeletal Procedures,74,4987.28,30340
200037,Franklin Memorial Hospital,Farmington,ME,04938,5114,Level 4 Musculoskeletal Procedures,23,5012.19,99999
200039,Mainegeneral Medical Center,Augusta,ME,04330,5114,Level 4 Musculoskeletal Procedures,91,4731.67,12300
200041,Inland Hospital,Waterville,ME,04901,5114,Level 4 Musculoskeletal Procedures,39,4679.99,12300
200050,Maine Coast Memorial Hospital,Ellsworth,ME,04605,5114,Level 4 Musculoskeletal Procedures,42,5171.35,99999
200052,Northern Maine Medical Center,Fort Kent,ME,04743,5114,Level 4 Musculoskeletal Procedures,14,5012.19,99999
200063,Penobscot Bay Medical Center,Rockport,ME,04856,5114,Level 4 Musculoskeletal Procedures,30,5012.19,99999
220001,Health Alliance - Clinton Hospital,Leominster,MA,01453,5114,Level 4 Musculoskeletal Procedures,36,5848.0,49340
220002,Mount Auburn Hospital,Cambridge,MA,02138,5114,Level 4 Musculoskeletal Procedures,96,5752.49,14460
220008,Sturdy Memorial Hospital,Attleboro,MA,02703,5114,Level 4 Musculoskeletal Procedures,82,5791.2,39300
220010,Lawrence General Hospital,Lawrence,MA,01842,5114,Level 4 Musculoskeletal Procedures,79,5627.56,14460
220011,Cambridge Health Alliance,Cambridge,MA,02138,5114,Level 4 Musculoskeletal Procedures,25,5990.73,14460
220012,Cape Cod Hospital,Hyannis,MA,02601,5114,Level 4 Musculoskeletal Procedures,491,5966.88,12700
220015,"Cooley Dickinson Hospital Inc,the",Northampton,MA,01060,5114,Level 4 Musculoskeletal Procedures,67,5663.35,44140
220016,Baystate Franklin Medical Center,Greenfield,MA,01301,5114,Level 4 Musculoskeletal Procedures,47,5603.09,44140
220017,Carney Hospital,Boston,MA,02124,5114,Level 4 Musculoskeletal Procedures,19,6132.54,14460
220019,Harrington Memorial Hospital-1,Southbridge,MA,01550,5114,Level 4 Musculoskeletal Procedures,24,5848.0,49340
220020,Saint Anne's Hospital,Fall River,MA,02721,5114,Level 4 Musculoskeletal Procedures,198,5622.41,39300
220024,Holyoke Medical Center,Holyoke,MA,01040,5114,Level 4 Musculoskeletal Procedures,25,5518.06,44140
220029,Anna Jaques Hospital,Newburyport,MA,01950,5114,Level 4 Musculoskeletal Procedures,53,5614.03,14460
220030,Baystate Wing Hospital And Medical Centers,Palmer,MA,01069,5114,Level 4 Musculoskeletal Procedures,14,5375.34,44140
220031,Boston Medical Center Corporation-,Boston,MA,02118,5114,Level 4 Musculoskeletal Procedures,75,6132.58,14460
220033,Beverly Hospital Corporation,Beverly,MA,01915,5114,Level 4 Musculoskeletal Procedures,118,5622.78,14460
220035,North Shore Medical Center -,Salem,MA,01970,5114,Level 4 Musculoskeletal Procedures,134,5699.71,14460
220036,St Elizabeth's Medical Center,Brighton,MA,02135,5114,Level 4 Musculoskeletal Procedures,59,6132.57,14460
220046,Berkshire Medical Center Inc - 1,Pittsfield,MA,01201,5114,Level 4 Musculoskeletal Procedures,122,5662.49,38340
220049,Marlborough Hospital,Marlborough,MA,01752,5114,Level 4 Musculoskeletal Procedures,32,5564.44,14460
220049,Marlborough Hospital,Marlborough,MA,01752,5114,Level 4 Musculoskeletal Procedures,32,5564.44,49340
220052,Signature Healthcare Brockton Hospital,Brockton,MA,02302,5114,Level 4 Musculoskeletal Procedures,58,6132.54,14460
220060,Beth Israel Deaconess Hospital - Plymouth,Plymouth,MA,02360,5114,Level 4 Musculoskeletal Procedures,110,6115.96,12700
220060,Beth Israel Deaconess Hospital - Plymouth,Plymouth,MA,02360,5114,Level 4 Musculoskeletal Procedures,110,6115.96,14460
220063,Lowell General Hospital,Lowell,MA,01854,5114,Level 4 Musculoskeletal Procedures,202,5801.87,14460
